client,customer_number,country_key,name,name_2,city,postal_code,region,sort_field,one_time_account_indicator,address,matchcode_search_term_1,matchcode_search_term_2,matchcode_search_term_3,title_anred,central_order_block_customer,express_train_station,train_station,international_location_number_1,international_location_number_2,authorization_group,industry_key,check_digit_international_location,data_communication_line_num,record_created_on,object_created_by,unloading_points_exist_ind,central_billing_block_customer,working_time_calendar,group_key,customer_account_group,customer_classification,acc_num_vendor_creditor,central_delivery_block_customer,city_coordinates,master_record_central_deletion_flag,name_3,name_4,nielsen_id,district,po_box,po_box_postal_code,county_code,city_code,regional_market,central_posting_block,language_text,transportation_zone,alternate_payer_allowed_ind,company_id,competitor_indicator,sales_partner_indicator,ales_prospect_indicator,customer_type_4_indicator,id_default_sold_party,legal_status,industry_code_1,industry_code_2,industry_code_3,industry_code_4,industry_code_5,initial_contact,annual_sales_umsat,year_sales_given,currency_sales_figure,yearly_number_of_employees,year_number_of_employees_given,attribute_1,attribute_2,attribute_3,attribute_4,attribute_5,attribute_6,attribute_7,attribute_8,attribute_9,attribute_10,natural_person,annual_sales_umsa1,fiscal_year_variant,usage_indicator,inspection_carried_by_customer,inspection_note_outbound_delivery,reference_account_group_one_time_account,po_box_city,plant,data_medium_exchange_indicator,data_medium_exchange_instruction_key,data_transfer_status,assignment_hierarchy,payment_block,isrlabeling_customer_plant_group,id_non_military_use,id_military_use,customer_condition_group_1,customer_condition_group_2,customer_condition_group_3,customer_condition_group_4,customer_condition_group_5,alternative_payer_account_number_ind,customer_icms_exempt,customer_ipi_exempt,tax_substitution_calc,customer_cfop_category,tax_law_icms,tax_law_ipi,biochemical_warfare_control_ind,nuclear_nonproliferation_control_ind,national_security_legal_control_ind,missile_technology_control_indicator,central_sales_block_customer,uniform_resource_locator,representative_name,business_type,industry_type,change_authorization_status_central,changes_confirmation_status,last_change_confirmation_time,master_record_central_deletion_block,indicator_consumer,business_purpose_completed_flag,suframa_code,rg_number,issued_by,state,rg_issuing_date,ric_number,foreign_national_registration,rne_issuing_date,cnae,legal_nature,crt_number,icms_taxpayer,industry_main_type,tax_declaration_type,company_size,declaration_regimen_pis_or_cofins,customer_group_cgr1,customer_group_cgr2,customer_group_cgr3,customer_group_cgr4,customer_group_cgr5,automatic_indicator,max_stacking_height_packaging_material,unit_length_packaging_material,customer_packaging_material_vso,packaging_material_customer_vso,layers_under_inter_pallet,specific_packaging_material,package_type_each_pkm,side_preference_loading_unloading,loading_unloading_preference_vso,collective_unloading_point,agency_location_code,payment_office,processor_group,subledger_acct_preprocessing_procedure,name_1_pson1,name_2_pson2,name_3_pson3,first_name,title_psotl,description_soo1,description_soo2,description_soo3,description_soo4,description_soo5,tdlinx_account_code,tdlinx_store_code,freight_zone,delivery_carrier,delivery_options,f3_truck,uom,f3_rail,uom_f3_rail,is_quarantined,__start_at,__end_at
100,4284,US,GENCO EFFINGHAM IMC,,Effingham,62401,IL,NO TAX ID,,567076,GENCO EFFINGHAM IMC,,EFFINGHAM,,,,,0,0,,,0,,2018-12-21 6:00:00,ZKK3022,,,,,Z210,,,,,,,,,EFFINGHAM,,,,,,,E,624,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-09-06 18:23:44,2023-10-20 8:35:08
100,4284,US,GENCO EFFINGHAM IMC,,Effingham,62401,IL,NOTAXID,,1277294,GENCO EFFINGHAM IMC,,EFFINGHAM,,,,,0,0,,,0,,2019-04-10 5:00:00,ZDF0013,,,,,Z210,,,,,,,,,EFFINGHAM,,,,,,,E,624,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-10-20 8:35:08,
100,4289,US,FEDDERS EFFINGHAM,,ST ELMO,62458,IL,NO TAX ID,,580706,FEDDERS EFFINGHAM,,ST ELMO,,,,,0,0,,,0,,2022-06-30 5:00:00,SA_320RFC100,,,,,Z210,,,,,,,,,FAYETTE,,,,,,,E,624,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-09-06 18:23:44,2023-10-20 8:35:36
100,4289,US,CSS COMMUNITY SUPPORT SERVICES,,TEUTOPOLIS,62467,IL,NOTAXID,,1277297,CSS COMMUNITY SUPPORT SER,,TEUTOPOLIS,,,,,0,0,,,0,,2019-04-10 5:00:00,ZDF0013,,,,,Z210,,,,,,,,,EFFINGHAM,,,,,,,E,624,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-10-20 8:35:36,
100,4549,US,EMPIRE LOGISTICS,,KANSAS CITY,64120,MO,EMPIRE LOG,,580675,EMPIRE LOGISTICS,,KANSAS CITY,,,,,0,0,,,0,,2022-06-30 5:00:00,SA_320RFC100,,,,,Z210,,,,,,,,,JACKSON,,,,,,,E,641,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-09-06 18:23:45,2023-10-20 8:35:08
100,4549,US,EMPIRE LOGISTICS,,KANSAS CITY,64120,MO,EMPIRE LOG,,1471914,EMPIRE LOGISTICS,,KANSAS CITY,,,,,0,0,,,0,,2022-06-30 5:00:00,SA_R3DRFCR3P,,,,,Z210,,,,,,,,,JACKSON,,,,,,,E,641,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-10-20 8:35:08,
100,4565,US,STREATOR PLANT,"CONAGRA FOODS, INC.",STREATOR,61364,IL,STREATOR P,,560126,STREATOR PLANT,"CONAGRA FOODS, INC.",STREATOR,,,,,0,0,,,0,,2014-11-14 6:00:00,ZZD0004,,,,,Z210,,,,,,,,,LA SALLE,,,,,,,E,613,,1000,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-09-06 18:23:44,2023-10-20 8:35:05
100,4570,US,CEDAR RAPIDS PLANT,CEREAL,CEDAR RAPIDS,52402,IA,CEDAR RAPI,,557367,CEDAR RAPIDS PLANT,CEREAL,CEDAR RAPIDS,,,,,0,0,,,0,,2014-05-09 5:00:00,ZDP0238,,,,,Z210,,,,,,,,,LINN,,,,,,,E,524,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-09-06 18:23:45,2023-10-20 8:35:05
100,4570,US,CEDAR RAPIDS PLANT,,Cedar Rapids,52402-5138,IA,CEDAR RAPI,,998022,CEDAR RAPIDS PLANT,,CEDAR RAPIDS,,,,,0,0,,,0,,2014-07-11 5:00:00,YKC0048,,,,,Z210,,,,,,,,,LINN,,,,,,,E,CRI,,1000,,,,,,,,,,,,,0,0,,0,0,Y,4K,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-10-20 8:35:05,
100,4576,CA,KITCHENER PLANT,SNACK,KITCHENER,N2R 1E9,ON,KITCHENER,,560120,KITCHENER PLANT,SNACK,KITCHENER,,,,,0,0,,,0,,2014-11-14 6:00:00,ZZD0004,,,,,Z210,,,,,,,,,,,,,,,,E,ON,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-09-06 18:23:45,2023-10-20 8:35:13
100,4576,CA,KITCHENER PLANT,SNACK,KITCHENER,N2R 1E9,ON,KITCHENER,,1471995,KITCHENER PLANT,SNACK,KITCHENER,,,,,0,0,,,0,,2022-06-30 5:00:00,SA_R3DRFCR3P,,,,,Z210,,,,,,,,,,,,,,,,E,ON,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-10-20 8:35:13,
100,4590,US,GRAND RAPIDS BAKERY PLANT,RETAIL BAKERY,WYOMING,49519,MI,GRAND RAPI,,580680,GRAND RAPIDS BAKERY PLANT,RETAIL BAKERY,WYOMING,,,,,0,0,,,0,,2022-06-30 5:00:00,SA_320RFC100,,,,,Z210,,,,,,,,,KENT,,,,,,,E,495,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-09-06 18:23:45,2023-10-20 8:35:20
100,4590,US,GRAND RAPIDS BAKERY PLANT,RETAIL BAKERY,WYOMING,49519,MI,GRAND RAPI,,1471992,GRAND RAPIDS BAKERY PLANT,RETAIL BAKERY,WYOMING,,,,,0,0,,,0,,2022-06-30 5:00:00,SA_R3DRFCR3P,,,,,Z210,,,,,,,,,KENT,,,,,,,E,495,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-10-20 8:35:20,
100,4592,CA,TH - DELTA,RETAIL BAKERY,Delta,V3M 6H9,BC,DELTA PLAN,,563166,TH - DELTA,RETAIL BAKERY,DELTA,,,,,0,0,,,0,,2016-03-15 5:00:00,ZSD0162,,,,,Z210,,,,,,,,,,,,,,,,E,BC,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-09-06 18:23:44,2023-10-20 8:35:13
100,4592,CA,Delta Plant,,Delta,V3M 6H9,BC,DELTA PLAN,,1131766,DELTA PLANT,,DELTA,,,,,0,0,,,0,,2016-03-21 5:00:00,ZLA0141,,,,,Z210,,,,,,,,,,,,,,,,E,BC,,1000,,,,,,,,,,,,,0,0,,0,0,,4Z,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-10-20 8:35:13,
100,4614,CA,RICHARDSON'S,CEREAL,Portage la Prairie,R1N 3W1,MB,RICHARDSON,,557372,RICHARDSON'S,CEREAL,PORTAGE LA PRAIRIE,,,,,0,0,,,0,,2014-05-09 5:00:00,ZDP0238,,,,,Z210,,,,,,,,,,,,,,,,E,MB,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-09-06 18:23:29,2023-10-20 8:35:09
100,4614,CA,RICHARDSON MILLING,,Portage la Prairie,R1N 3W1,MB,RICHARDSON,,1001097,RICHARDSON MILLING,,PORTAGE LA PRAIRIE,,,,,0,0,,,0,,2014-07-25 5:00:00,YKC0048,,,,,Z210,,,,,,,,,,,,,,,,E,MB,,1000,,,,,,,,,,,,,0,0,,0,0,,4Z,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-10-20 8:35:09,
100,4618,CA,POST NIAGARA CANADA,CEREAL,NIAGARA FALLS,L2E 6V9,ON,POST NIAGA,,557376,POST NIAGARA CANADA,CEREAL,NIAGARA FALLS,,,,,0,0,,,0,,2014-05-09 5:00:00,ZDP0238,,,,,Z210,,,,,,,,,,,,,,,,E,ON,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-09-06 18:23:44,2023-10-20 8:35:33
100,4618,CA,POST NIAGARA CANADA,,Niagara Falls,L2G 3R8,ON,POST NIAGA,,1001297,POST NIAGARA CANADA,,NIAGARA FALLS,,,,,0,0,,,0,,2014-07-25 5:00:00,YKC0048,,,,,Z210,,,,,,,,,,,,,,,,E,ON,,1000,,,,,,,,,,,,,0,0,,0,0,,4Z,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-10-20 8:35:33,
100,4625,CA,METRO MISSISSAUGA,"CONAGRA FOODS, INC.",MALTON,L5S 0A3,ON,METRO MISS,,560078,METRO MISSISSAUGA,"CONAGRA FOODS, INC.",MALTON,,,,,0,0,,,0,,2014-11-11 6:00:00,ZZD0004,,,,,Z210,,,,,,,,,,,,,,,,E,ON,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-09-06 18:23:44,2023-10-20 8:35:09
100,4625,CA,METRO MISSISSAUGA,"CONAGRA FOODS, INC.",MALTON,L5S 0A3,ON,METRO MISS,,1471918,METRO MISSISSAUGA,"CONAGRA FOODS, INC.",MALTON,,,,,0,0,,,0,,2022-06-30 5:00:00,SA_R3DRFCR3P,,,,,Z210,,,,,,,,,,,,,,,,E,ON,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-10-20 8:35:09,
100,4630,US,CROWN BAKERIES LLC,,Nashville,37210-4311,TN,CROWN BAKE,,563167,CROWN BAKERIES LLC,,NASHVILLE,,,,,0,0,,,0,,2016-03-15 5:00:00,ZSD0162,,,,,Z210,,,,,,,,,DAVIDSON,,,,,,,E,372,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-09-06 18:23:44,2023-10-20 8:35:12
100,4630,US,CROWN BAKERIES LLC,,Nashville,37210-4311,TN,CROWN BAKE,,1131743,CROWN BAKERIES LLC,,NASHVILLE,,,,,0,0,,,0,,2016-03-21 5:00:00,ZLA0141,,,,,Z210,,,,,,,,,DAVIDSON,,,,,,,E,372,,1000,,,,,,,,,,,,,0,0,,0,0,,4Z,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-10-20 8:35:12,
100,4635,US,GREAT LAKES PACKING CO,,HART,49420,MI,GREAT LAKE,,580592,GREAT LAKES PACKING CO,,HART,,,,,0,0,,,0,,2022-06-28 5:00:00,ZNS3047,,,,,Z210,,,,,,,,,OCEANA,,,,,,,E,494,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-09-06 18:23:44,2023-10-20 8:35:05
100,4635,US,GREAT LAKES PACKING CO,,HART,49420,MI,GREAT LAKE,,1472980,GREAT LAKES PACKING CO,,HART,,,,,0,0,,,0,,2022-06-30 5:00:00,SA_R3DRFCR3P,,,,,Z210,,,,,,,,,OCEANA,,,,,,,E,494,,1000,,,,,,,,,,,,,0,0,,0,0,,4Z,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-10-20 8:35:05,
100,4730,US,GLK FOODS - BEAR CREEK,,BEAR CREEK,54922,WI,NO TAX ID,,580722,GLK FOODS - BEAR CREEK,,BEAR CREEK,,,,,0,0,,,0,,2022-06-30 5:00:00,SA_320RFC100,,,,,Z210,,,,,,,,,OUTAGAMIE,PO BOX 217,,,,,,E,549,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-09-06 18:23:44,2023-10-20 8:35:30
100,4730,US,GLK SAUERKRAUT BEAR CREEK,,BEAR CREEK,54922,WI,GLK SAUERK,,1286185,GLK SAUERKRAUT BEAR CREEK,,BEAR CREEK,,,,,0,0,,,0,,2019-05-19 5:00:00,ZDF0013,,,,,Z210,,,,,,,,,OUTAGAMIE,,,,,,,E,549,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-10-20 8:35:30,
100,4753,CA,ED SMITH  - LONDON,,LONDON,N6N 1C9,ON,NO TAX ID,,580720,ED SMITH  - LONDON,,LONDON,,,,,0,0,,,0,,2022-06-30 5:00:00,SA_320RFC100,,,,,Z210,,,,,,,,,,,,,,,,E,ON,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-09-06 18:23:44,2023-10-20 8:35:32
100,4753,CA,ED SMITH  - LONDON,,LONDON,N6N 1C9,ON,NOTAXID,,1286202,ED SMITH  - LONDON,,LONDON,,,,,0,0,,,0,,2019-05-19 5:00:00,ZDF0013,,,,,Z210,,,,,,,,,,,,,,,,E,ON,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-10-20 8:35:32,
100,4808,CL,FRUTICOLA OLMUE SPA,"CONAGRA BRANDS, INC.",Chillan,3780003,8,FRUTICOLA,,570729,FRUTICOLA OLMUE SPA,"CONAGRA BRANDS, INC.",CHILLAN,,,,,0,0,,,0,,2020-11-06 6:00:00,ZAK3013,,,,,Z210,,,,,,,,,,,,,,,,E,CL,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-09-06 18:23:45,2023-10-20 8:35:08
100,4808,CL,Fruticola Olmue SPA,,Chillan,3780003,8,FRUTICOLA,,1391079,FRUTICOLA OLMUE SPA,,CHILLAN,,,,,0,0,,,0,,2020-11-12 6:00:00,ZNJ3011,,,,,Z210,,,,,,,,,,,,,,,,E,CL,,1000,,,,,,,,,,,,,0,0,,0,0,Y,4Z,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-10-20 8:35:08,
100,4901,US,"PAR-WAY GROUP, INC.",,ST. CLAIR,63077,MO,PAR-WAY GR,,570170,"PAR-WAY GROUP, INC.",,ST. CLAIR,,,,,0,0,,,0,,2020-04-22 5:00:00,ZTA3001,,,,,Z210,,,,,,,,,FRANKLIN,,,,,,,E,630,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-09-06 18:23:31,2023-10-20 8:35:05
100,4901,US,"Par-Way Group, Inc.",d/b/a Par-Way Tryson Company,St. Clair,63077,MO,PAR-WAY GR,,1358617,"PAR-WAY GROUP, INC.",D/B/A PAR-WAY TRYSON COMP,ST. CLAIR,,,,,0,0,,,0,,2020-04-27 5:00:00,ZMM3144,,,,,Z210,,,,,,,,,FRANKLIN,,,,,,,E,630,,1000,,,,,,,,,,,,,0,0,,0,0,Y,4Z,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-10-20 8:35:05,
100,4912,US,CTI FOODS,"CONAGRA BRANDS, INC.",Owingsville,40360,KY,CTI FOODS,,570814,CTI FOODS,"CONAGRA BRANDS, INC.",OWINGSVILLE,,,,,0,0,,,0,,2020-11-26 6:00:00,ZAK3013,,,,,Z210,,,,,,,,,BATH,,,,,,,E,403,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-09-06 18:23:45,2023-10-20 8:35:08
